"체류자격별","성별","행정구역(시군구)별","항목","단위","2019 년",
"기술연수(D-3)","계","공주시","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","금산군","지역 및 체류자격별 등록외국인 현황","명","1",
"기술연수(D-3)","계","논산시","지역 및 체류자격별 등록외국인 현황","명","11",
"기술연수(D-3)","계","당진시","지역 및 체류자격별 등록외국인 현황","명","4",
"기술연수(D-3)","계","보령시","지역 및 체류자격별 등록외국인 현황","명","20",
"기술연수(D-3)","계","부여군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","서산시","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","서천군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","아산시","지역 및 체류자격별 등록외국인 현황","명","35",
"기술연수(D-3)","계","예산군","지역 및 체류자격별 등록외국인 현황","명","1",
"기술연수(D-3)","계","천안시 동남구","지역 및 체류자격별 등록외국인 현황","명","1",
"기술연수(D-3)","계","천안시 서북구","지역 및 체류자격별 등록외국인 현황","명","17",
"기술연수(D-3)","계","청양군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","태안군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","홍성군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","전라북도","지역 및 체류자격별 등록외국인 현황","명","73",
"기술연수(D-3)","계","고창군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","군산시","지역 및 체류자격별 등록외국인 현황","명","7",
"기술연수(D-3)","계","김제시","지역 및 체류자격별 등록외국인 현황","명","3",
"기술연수(D-3)","계","남원시","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","무주군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","부안군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","순창군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","완주군","지역 및 체류자격별 등록외국인 현황","명","1",
"기술연수(D-3)","계","익산시","지역 및 체류자격별 등록외국인 현황","명","49",
"기술연수(D-3)","계","임실군","지역 및 체류자격별 등록외국인 현황","명","1",
"기술연수(D-3)","계","장수군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","전주시 덕진구","지역 및 체류자격별 등록외국인 현황","명","4",
"기술연수(D-3)","계","전주시 완산구","지역 및 체류자격별 등록외국인 현황","명","1",
"기술연수(D-3)","계","정읍시","지역 및 체류자격별 등록외국인 현황","명","6",
"기술연수(D-3)","계","진안군","지역 및 체류자격별 등록외국인 현황","명","1",
"기술연수(D-3)","계","전라남도","지역 및 체류자격별 등록외국인 현황","명","4",
"기술연수(D-3)","계","강진군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","고흥군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","곡성군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","광양시","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","구례군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","나주시","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","담양군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","목포시","지역 및 체류자격별 등록외국인 현황","명","3",
"기술연수(D-3)","계","무안군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","보성군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","순천시","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","신안군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","여수시","지역 및 체류자격별 등록외국인 현황","명","1",
"기술연수(D-3)","계","영광군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","영암군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","완도군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","장성군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","장흥군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","진도군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","함평군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","해남군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","화순군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","경상북도","지역 및 체류자격별 등록외국인 현황","명","110",
"기술연수(D-3)","계","경산시","지역 및 체류자격별 등록외국인 현황","명","35",
"기술연수(D-3)","계","경주시","지역 및 체류자격별 등록외국인 현황","명","13",
"기술연수(D-3)","계","고령군","지역 및 체류자격별 등록외국인 현황","명","1",
"기술연수(D-3)","계","구미시","지역 및 체류자격별 등록외국인 현황","명","33",
"기술연수(D-3)","계","군위군","지역 및 체류자격별 등록외국인 현황","명","3",
"기술연수(D-3)","계","김천시","지역 및 체류자격별 등록외국인 현황","명","5",
"기술연수(D-3)","계","문경시","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","봉화군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","상주시","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","성주군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","안동시","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","영덕군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","영양군","지역 및 체류자격별 등록외국인 현황","명","1",
"기술연수(D-3)","계","영주시","지역 및 체류자격별 등록외국인 현황","명","1",
"기술연수(D-3)","계","영천시","지역 및 체류자격별 등록외국인 현황","명","3",
"기술연수(D-3)","계","예천군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","울릉군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","울진군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","의성군","지역 및 체류자격별 등록외국인 현황","명","1",
"기술연수(D-3)","계","청도군","지역 및 체류자격별 등록외국인 현황","명","2",
"기술연수(D-3)","계","청송군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","칠곡군","지역 및 체류자격별 등록외국인 현황","명","12",
"기술연수(D-3)","계","포항시 남구","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","포항시 북구","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","경상남도","지역 및 체류자격별 등록외국인 현황","명","275",
"기술연수(D-3)","계","거제시","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","거창군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","고성군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","김해시","지역 및 체류자격별 등록외국인 현황","명","42",
"기술연수(D-3)","계","남해군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","밀양시","지역 및 체류자격별 등록외국인 현황","명","2",
"기술연수(D-3)","계","사천시","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","산청군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","양산시","지역 및 체류자격별 등록외국인 현황","명","30",
"기술연수(D-3)","계","의령군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","진주시","지역 및 체류자격별 등록외국인 현황","명","2",
"기술연수(D-3)","계","창녕군","지역 및 체류자격별 등록외국인 현황","명","4",
"기술연수(D-3)","계","창원시 마산합포구","지역 및 체류자격별 등록외국인 현황","명","7",
"기술연수(D-3)","계","창원시 마산회원구","지역 및 체류자격별 등록외국인 현황","명","9",
"기술연수(D-3)","계","창원시 성산구","지역 및 체류자격별 등록외국인 현황","명","156",
"기술연수(D-3)","계","창원시 의창구","지역 및 체류자격별 등록외국인 현황","명","4",
"기술연수(D-3)","계","창원시 진해구","지역 및 체류자격별 등록외국인 현황","명","11",
"기술연수(D-3)","계","통영시","지역 및 체류자격별 등록외국인 현황","명","1",
"기술연수(D-3)","계","하동군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","함안군","지역 및 체류자격별 등록외국인 현황","명","6",
"기술연수(D-3)","계","함양군","지역 및 체류자격별 등록외국인 현황","명","1",
"기술연수(D-3)","계","합천군","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","제주특별자치도","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","서귀포시","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","계","제주시","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","남자","총계","지역 및 체류자격별 등록외국인 현황","명","871",
"기술연수(D-3)","남자","서울특별시","지역 및 체류자격별 등록외국인 현황","명","15",
"기술연수(D-3)","남자","강남구","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","남자","강동구","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","남자","강북구","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","남자","강서구","지역 및 체류자격별 등록외국인 현황","명","0",
"기술연수(D-3)","남자","관악구","지역 및 체류자격별 등록외국인 현황","명","1",
